"V1","V2","V3"
0.055334284372371,0.429114736842105,"Limit Shapes (Misspecified)"
0.0568188249988388,0.432945263157895,"Limit Shapes (Misspecified)"
0.0582921121221349,0.437126315789474,"Limit Shapes (Misspecified)"
0.0597763317213153,0.440977368421053,"Limit Shapes (Misspecified)"
0.0612698765954592,0.444558947368421,"Limit Shapes (Misspecified)"
0.0627695302782409,0.44786,"Limit Shapes (Misspecified)"
0.0642662905864684,0.451321578947368,"Limit Shapes (Misspecified)"
0.0657736613110507,0.454442631578948,"Limit Shapes (Misspecified)"
0.0672819971819791,0.457574210526316,"Limit Shapes (Misspecified)"
0.0687877596733986,0.460724736842105,"Limit Shapes (Misspecified)"
0.0702977027452478,0.463765789473684,"Limit Shapes (Misspecified)"
0.0718086119956852,0.466798421052632,"Limit Shapes (Misspecified)"
0.0733294885756608,0.46947052631579,"Limit Shapes (Misspecified)"
0.0748487584708366,0.472213684210526,"Limit Shapes (Misspecified)"
0.0763738156312418,0.474796315789474,"Limit Shapes (Misspecified)"
0.0778963014766223,0.47744,"Limit Shapes (Misspecified)"
0.0794174990838852,0.480141578947369,"Limit Shapes (Misspecified)"
0.0809489850479734,0.482522105263158,"Limit Shapes (Misspecified)"
0.0824750073547248,0.485065263157895,"Limit Shapes (Misspecified)"
0.0840077810408097,0.487397368421053,"Limit Shapes (Misspecified)"
0.0855315546081867,0.489992631578947,"Limit Shapes (Misspecified)"
0.0870701181401062,0.492146842105263,"Limit Shapes (Misspecified)"
0.088617040768401,0.49405,"Limit Shapes (Misspecified)"
0.0901559248114867,0.496223157894736,"Limit Shapes (Misspecified)"
0.0916854871924564,0.49860947368421,"Limit Shapes (Misspecified)"
0.0932282297564425,0.500652631578947,"Limit Shapes (Misspecified)"
0.0947696871790372,0.502706842105263,"Limit Shapes (Misspecified)"
0.096317255474754,0.504602631578947,"Limit Shapes (Misspecified)"
0.0978609652495703,0.506628421052632,"Limit Shapes (Misspecified)"
0.0994030662751029,0.508623157894737,"Limit Shapes (Misspecified)"
0.100948383766961,0.510578947368421,"Limit Shapes (Misspecified)"
0.102503346528828,0.512233684210526,"Limit Shapes (Misspecified)"
0.104052844084995,0.514039473684211,"Limit Shapes (Misspecified)"
0.105597839517324,0.516004736842105,"Limit Shapes (Misspecified)"
0.107149907872394,0.517728947368421,"Limit Shapes (Misspecified)"
0.108702941889932,0.519474210526316,"Limit Shapes (Misspecified)"
0.110252440478341,0.521241052631579,"Limit Shapes (Misspecified)"
0.111804187290003,0.522995263157895,"Limit Shapes (Misspecified)"
0.113360435709383,0.524609473684211,"Limit Shapes (Misspecified)"
0.114917008252775,0.526236315789474,"Limit Shapes (Misspecified)"
0.11647100793278,0.527872631578947,"Limit Shapes (Misspecified)"
0.11802564966736,0.529547894736842,"Limit Shapes (Misspecified)"
0.119576754424448,0.531283157894737,"Limit Shapes (Misspecified)"
0.121137827027194,0.532768421052632,"Limit Shapes (Misspecified)"
0.122686359437015,0.534583684210526,"Limit Shapes (Misspecified)"
0.124251611071828,0.535927894736842,"Limit Shapes (Misspecified)"
0.125807538980042,0.537523157894737,"Limit Shapes (Misspecified)"
0.127361861751818,0.539201052631579,"Limit Shapes (Misspecified)"
0.128919397377073,0.540756315789474,"Limit Shapes (Misspecified)"
0.13047339808932,0.542443684210526,"Limit Shapes (Misspecified)"
0.132035112746641,0.543877894736842,"Limit Shapes (Misspecified)"
0.133596186897751,0.545344736842105,"Limit Shapes (Misspecified)"
0.135154689217715,0.546862105263158,"Limit Shapes (Misspecified)"
0.136717047994096,0.548317368421052,"Limit Shapes (Misspecified)"
0.138278440075767,0.54974052631579,"Limit Shapes (Misspecified)"
0.13983951113015,0.551174210526316,"Limit Shapes (Misspecified)"
0.141401548363122,0.552629473684211,"Limit Shapes (Misspecified)"
0.142960049650844,0.554155789473684,"Limit Shapes (Misspecified)"
0.144519194025383,0.555682105263158,"Limit Shapes (Misspecified)"
0.146077694280863,0.557177368421053,"Limit Shapes (Misspecified)"
0.14764069614406,0.558602631578947,"Limit Shapes (Misspecified)"
0.149205628299949,0.559928947368421,"Limit Shapes (Misspecified)"
0.15075801923067,0.561634210526316,"Limit Shapes (Misspecified)"
0.152323915500663,0.56298,"Limit Shapes (Misspecified)"
0.153887879929601,0.564323157894737,"Limit Shapes (Misspecified)"
0.155453454656186,0.565659473684211,"Limit Shapes (Misspecified)"
0.1570116344005,0.567165263157895,"Limit Shapes (Misspecified)"
0.158571421345734,0.568671052631579,"Limit Shapes (Misspecified)"
0.16013989305972,0.56993,"Limit Shapes (Misspecified)"
0.161706431384288,0.571184736842105,"Limit Shapes (Misspecified)"
0.16327104251289,0.572531578947368,"Limit Shapes (Misspecified)"
0.164845296330895,0.573584736842105,"Limit Shapes (Misspecified)"
0.166407655623397,0.574990526315789,"Limit Shapes (Misspecified)"
0.16798126841907,0.576045789473684,"Limit Shapes (Misspecified)"
0.169554560703576,0.577132105263158,"Limit Shapes (Misspecified)"
0.171126890938463,0.578251052631579,"Limit Shapes (Misspecified)"
0.172705647912548,0.579135789473684,"Limit Shapes (Misspecified)"
0.174278940713176,0.580212631578948,"Limit Shapes (Misspecified)"
0.175852235578288,0.581301578947369,"Limit Shapes (Misspecified)"
0.177429708959345,0.582238947368421,"Limit Shapes (Misspecified)"
0.17900492947206,0.583264210526316,"Limit Shapes (Misspecified)"
0.180583044907692,0.584180526315789,"Limit Shapes (Misspecified)"
0.182165982978328,0.584976315789474,"Limit Shapes (Misspecified)"
0.183748597957193,0.58577052631579,"Limit Shapes (Misspecified)"
0.185332177566283,0.586494736842105,"Limit Shapes (Misspecified)"
0.186916080267144,0.587240526315789,"Limit Shapes (Misspecified)"
0.188499659360113,0.588024210526316,"Limit Shapes (Misspecified)"
0.190082274338978,0.588838421052632,"Limit Shapes (Misspecified)"
0.191667463213473,0.589484210526316,"Limit Shapes (Misspecified)"
0.193253935680996,0.590177368421053,"Limit Shapes (Misspecified)"
0.19483880197984,0.590872631578947,"Limit Shapes (Misspecified)"
0.196428169370281,0.591476315789474,"Limit Shapes (Misspecified)"
0.198010141262329,0.592250526315789,"Limit Shapes (Misspecified)"
0.199595329104582,0.592965263157895,"Limit Shapes (Misspecified)"
0.199802079451673,0.593055263157895,"Limit Shapes (Misspecified)"
0.202771167930303,0.594201578947368,"Limit Shapes (Misspecified)"
0.204361502531574,0.594738421052632,"Limit Shapes (Misspecified)"
0.205947974482976,0.595391052631579,"Limit Shapes (Misspecified)"
0.207537018781644,0.595983684210526,"Limit Shapes (Misspecified)"
0.209130242628501,0.596496315789474,"Limit Shapes (Misspecified)"
0.210713821205349,0.597188947368421,"Limit Shapes (Misspecified)"
0.212302863955655,0.59779,"Limit Shapes (Misspecified)"
0.213891908254324,0.598362631578947,"Limit Shapes (Misspecified)"
0.215480952552993,0.598935263157895,"Limit Shapes (Misspecified)"
0.217072568166686,0.599436842105263,"Limit Shapes (Misspecified)"
0.218662255036051,0.599998947368421,"Limit Shapes (Misspecified)"
0.220255477850666,0.60045,"Limit Shapes (Misspecified)"
0.2204792699984,0.60054,"Limit Shapes (Misspecified)"
0.22344095936579,0.601392631578948,"Limit Shapes (Misspecified)"
0.225027751312238,0.602043684210527,"Limit Shapes (Misspecified)"
0.226620973610731,0.602494210526316,"Limit Shapes (Misspecified)"
0.228211623561958,0.603004736842105,"Limit Shapes (Misspecified)"
0.229812562386131,0.603284736842105,"Limit Shapes (Misspecified)"
0.231404820054399,0.603705263157895,"Limit Shapes (Misspecified)"
0.23299836338018,0.604135263157895,"Limit Shapes (Misspecified)"
0.234592872368428,0.604576315789474,"Limit Shapes (Misspecified)"
0.236185773123513,0.605006842105263,"Limit Shapes (Misspecified)"
0.237781245709744,0.605396842105263,"Limit Shapes (Misspecified)"
0.239376075209158,0.605786842105263,"Limit Shapes (Misspecified)"
0.240966082073568,0.606347368421053,"Limit Shapes (Misspecified)"
0.241201771327412,0.606427368421053,"Limit Shapes (Misspecified)"
0.244149954323288,0.607318421052632,"Limit Shapes (Misspecified)"
0.24574317610566,0.607798421052632,"Limit Shapes (Misspecified)"
0.247333182453949,0.608318421052632,"Limit Shapes (Misspecified)"
0.248926404752442,0.608788947368421,"Limit Shapes (Misspecified)"
0.250519304991407,0.609278947368421,"Limit Shapes (Misspecified)"
0.250752741893029,0.60936947368421,"Limit Shapes (Misspecified)"
0.253703176725005,0.61022947368421,"Limit Shapes (Misspecified)"
0.255294469246928,0.610739473684211,"Limit Shapes (Misspecified)"
0.256886726915196,0.61123,"Limit Shapes (Misspecified)"
0.258482842588244,0.61158,"Limit Shapes (Misspecified)"
0.260077672087658,0.61198,"Limit Shapes (Misspecified)"
0.261665749175497,0.61259,"Limit Shapes (Misspecified)"
0.261890826464622,0.6127,"Limit Shapes (Misspecified)"
0.264842867981399,0.61377,"Limit Shapes (Misspecified)"
0.266439305197855,0.61414,"Limit Shapes (Misspecified)"
0.268029311546144,0.61468,"Limit Shapes (Misspecified)"
0.269621890241699,0.61516,"Limit Shapes (Misspecified)"
0.271211253503171,0.61572,"Limit Shapes (Misspecified)"
0.271450479734507,0.61587,"Limit Shapes (Misspecified)"
0.274395767807466,0.61672,"Limit Shapes (Misspecified)"
0.275985774155755,0.61722,"Limit Shapes (Misspecified)"
0.277576745134269,0.61775,"Limit Shapes (Misspecified)"
0.279168037656191,0.61825,"Limit Shapes (Misspecified)"
0.280755793200621,0.61889,"Limit Shapes (Misspecified)"
0.28234579954891,0.61942,"Limit Shapes (Misspecified)"
0.283934519723566,0.62004,"Limit Shapes (Misspecified)"
0.285525812245488,0.62055,"Limit Shapes (Misspecified)"
0.287111638529468,0.62121,"Limit Shapes (Misspecified)"
0.288698750987082,0.62185,"Limit Shapes (Misspecified)"
0.290287149618329,0.62246,"Limit Shapes (Misspecified)"
0.291870403555042,0.6232,"Limit Shapes (Misspecified)"
0.292097732680268,0.62335,"Limit Shapes (Misspecified)"
0.295043663840044,0.62452,"Limit Shapes (Misspecified)"
0.296631419384474,0.62514,"Limit Shapes (Misspecified)"
0.298216924125046,0.62582,"Limit Shapes (Misspecified)"
0.299801785778801,0.62654,"Limit Shapes (Misspecified)"
0.301387290519373,0.62723,"Limit Shapes (Misspecified)"
0.301632948134997,0.62733,"Limit Shapes (Misspecified)"
0.30455958617415,0.62855,"Limit Shapes (Misspecified)"
0.306149592522438,0.62913,"Limit Shapes (Misspecified)"
0.307733489545968,0.62989,"Limit Shapes (Misspecified)"
0.309314814222231,0.63068,"Limit Shapes (Misspecified)"
0.310894209638045,0.63159,"Limit Shapes (Misspecified)"
0.312473283510449,0.63247,"Limit Shapes (Misspecified)"
0.312719582664526,0.63267,"Limit Shapes (Misspecified)"
0.315641399100917,0.63393,"Limit Shapes (Misspecified)"
0.317223688407405,0.63473,"Limit Shapes (Misspecified)"
0.318806299257302,0.63552,"Limit Shapes (Misspecified)"
0.320392768628099,0.63618,"Limit Shapes (Misspecified)"
0.321974093304362,0.63697,"Limit Shapes (Misspecified)"
0.322217177540477,0.63706,"Limit Shapes (Misspecified)"
0.32514413815528,0.6384,"Limit Shapes (Misspecified)"
0.326726749005177,0.63919,"Limit Shapes (Misspecified)"
0.328315469179832,0.63981,"Limit Shapes (Misspecified)"
0.329898401573137,0.64057,"Limit Shapes (Misspecified)"
0.331482298596667,0.64128,"Limit Shapes (Misspecified)"
0.333060729382255,0.64222,"Limit Shapes (Misspecified)"
0.334644304862376,0.64297,"Limit Shapes (Misspecified)"
0.336228201885906,0.64371,"Limit Shapes (Misspecified)"
0.337809205018761,0.64453,"Limit Shapes (Misspecified)"
0.339392458955474,0.64528,"Limit Shapes (Misspecified)"
0.340974748261962,0.64607,"Limit Shapes (Misspecified)"
0.342562503806393,0.64677,"Limit Shapes (Misspecified)"
0.342812339421841,0.64699,"Limit Shapes (Misspecified)"
0.34572483161551,0.64833,"Limit Shapes (Misspecified)"
0.347308085552224,0.64909,"Limit Shapes (Misspecified)"
0.348895198009837,0.64972,"Limit Shapes (Misspecified)"
0.35048263201086,0.65042,"Limit Shapes (Misspecified)"
0.352063635143714,0.6512,"Limit Shapes (Misspecified)"
0.353640136668852,0.6522,"Limit Shapes (Misspecified)"
0.355224033692381,0.65292,"Limit Shapes (Misspecified)"
0.35680825225932,0.65368,"Limit Shapes (Misspecified)"
0.358388612305358,0.65449,"Limit Shapes (Misspecified)"
0.359972187785479,0.65524,"Limit Shapes (Misspecified)"
0.361550940114476,0.65621,"Limit Shapes (Misspecified)"
0.363130978617105,0.65703,"Limit Shapes (Misspecified)"
0.363389494356216,0.65718,"Limit Shapes (Misspecified)"
0.366294914143265,0.65864,"Limit Shapes (Misspecified)"
0.367873344928853,0.65949,"Limit Shapes (Misspecified)"
0.369455955778749,0.66027,"Limit Shapes (Misspecified)"
0.371038566628646,0.66108,"Limit Shapes (Misspecified)"
0.372618605131275,0.66194,"Limit Shapes (Misspecified)"
0.372892877529639,0.66203,"Limit Shapes (Misspecified)"
0.375780289337455,0.66358,"Limit Shapes (Misspecified)"
0.377357112922122,0.66457,"Limit Shapes (Misspecified)"
0.378936508337935,0.66541,"Limit Shapes (Misspecified)"
0.380522977708732,0.66613,"Limit Shapes (Misspecified)"
0.38209947923387,0.66708,"Limit Shapes (Misspecified)"
0.383677588476049,0.66803,"Limit Shapes (Misspecified)"
0.385250874567104,0.66905,"Limit Shapes (Misspecified)"
0.386825125288383,0.67009,"Limit Shapes (Misspecified)"
0.388405485334421,0.67098,"Limit Shapes (Misspecified)"
0.389980379142517,0.67199,"Limit Shapes (Misspecified)"
0.39155977455833,0.6729,"Limit Shapes (Misspecified)"
0.3931298452153,0.67408,"Limit Shapes (Misspecified)"
0.393424377945116,0.67426,"Limit Shapes (Misspecified)"
0.396295066915093,0.67563,"Limit Shapes (Misspecified)"
0.397872854613864,0.67655,"Limit Shapes (Misspecified)"
0.399452571573085,0.67738,"Limit Shapes (Misspecified)"
0.401032931619123,0.67827,"Limit Shapes (Misspecified)"
0.402612327034936,0.67911,"Limit Shapes (Misspecified)"
0.404192687080974,0.68,"Limit Shapes (Misspecified)"
0.405774011757238,0.68082,"Limit Shapes (Misspecified)"
0.407356301063726,0.68156,"Limit Shapes (Misspecified)"
0.408932802588863,0.68255,"Limit Shapes (Misspecified)"
0.410511876461268,0.68341,"Limit Shapes (Misspecified)"
0.412089664160039,0.68439,"Limit Shapes (Misspecified)"
0.413661985620868,0.68546,"Limit Shapes (Misspecified)"
0.413979346384314,0.68569,"Limit Shapes (Misspecified)"
0.416819168735452,0.68726,"Limit Shapes (Misspecified)"
0.41840338730239,0.68806,"Limit Shapes (Misspecified)"
0.419980853457753,0.68901,"Limit Shapes (Misspecified)"
0.421561213503791,0.68982,"Limit Shapes (Misspecified)"
0.423140608919604,0.69073,"Limit Shapes (Misspecified)"
0.423455714234102,0.6909,"Limit Shapes (Misspecified)"
0.426300042838047,0.69249,"Limit Shapes (Misspecified)"
0.427878473623634,0.6934,"Limit Shapes (Misspecified)"
0.429455296692181,0.6943,"Limit Shapes (Misspecified)"
0.431031155130501,0.69532,"Limit Shapes (Misspecified)"
0.432613444436989,0.69611,"Limit Shapes (Misspecified)"
0.434192839852802,0.697,"Limit Shapes (Misspecified)"
0.435773520926127,0.6978,"Limit Shapes (Misspecified)"
0.437355167145799,0.69868,"Limit Shapes (Misspecified)"
0.438932633817283,0.69954,"Limit Shapes (Misspecified)"
0.440511386146279,0.70045,"Limit Shapes (Misspecified)"
0.442091424648909,0.70137,"Limit Shapes (Misspecified)"
0.443672427781764,0.7022,"Limit Shapes (Misspecified)"
0.444006186226794,0.70251,"Limit Shapes (Misspecified)"
0.446818356877055,0.70428,"Limit Shapes (Misspecified)"
0.448401610813769,0.70507,"Limit Shapes (Misspecified)"
0.449975861535047,0.7061,"Limit Shapes (Misspecified)"
0.451551076886551,0.70711,"Limit Shapes (Misspecified)"
0.453124684521014,0.70811,"Limit Shapes (Misspecified)"
0.454709867718177,0.70892,"Limit Shapes (Misspecified)"
0.456286047699906,0.70991,"Limit Shapes (Misspecified)"
0.457863835398677,0.71082,"Limit Shapes (Misspecified)"
0.459438728690653,0.71182,"Limit Shapes (Misspecified)"
0.461017803079178,0.7127,"Limit Shapes (Misspecified)"
0.462595269234541,0.71358,"Limit Shapes (Misspecified)"
0.464167912238779,0.7147,"Limit Shapes (Misspecified)"
0.464513244698147,0.71495,"Limit Shapes (Misspecified)"
0.467319950658829,0.71669,"Limit Shapes (Misspecified)"
0.468889699772391,0.71787,"Limit Shapes (Misspecified)"
0.470464272037078,0.71898,"Limit Shapes (Misspecified)"
0.47203595041109,0.72006,"Limit Shapes (Misspecified)"
0.473609879588961,0.72112,"Limit Shapes (Misspecified)"
0.473964216812127,0.72138,"Limit Shapes (Misspecified)"
0.476755487140844,0.72324,"Limit Shapes (Misspecified)"
0.478331023519635,0.72429,"Limit Shapes (Misspecified)"
0.479910097908162,0.72517,"Limit Shapes (Misspecified)"
0.481481775766053,0.7263,"Limit Shapes (Misspecified)"
0.483051203852328,0.72743,"Limit Shapes (Misspecified)"
0.48462674074724,0.72846,"Limit Shapes (Misspecified)"
0.486199383751478,0.72954,"Limit Shapes (Misspecified)"
0.487772348299124,0.73066,"Limit Shapes (Misspecified)"
0.489342097412685,0.73176,"Limit Shapes (Misspecified)"
0.490916348133964,0.73282,"Limit Shapes (Misspecified)"
0.492498637440452,0.73367,"Limit Shapes (Misspecified)"
0.494073852791956,0.73459,"Limit Shapes (Misspecified)"
0.495645852709377,0.73574,"Limit Shapes (Misspecified)"
0.497220424974064,0.73675,"Limit Shapes (Misspecified)"
0.498794354151936,0.73781,"Limit Shapes (Misspecified)"
0.500374392654566,0.73878,"Limit Shapes (Misspecified)"
0.501948000289028,0.73974,"Limit Shapes (Misspecified)"
0.503522893581003,0.74076,"Limit Shapes (Misspecified)"
0.505097466361811,0.74178,"Limit Shapes (Misspecified)"
0.506676218690807,0.7427,"Limit Shapes (Misspecified)"
0.508257864910479,0.74351,"Limit Shapes (Misspecified)"
0.509837260326292,0.7444,"Limit Shapes (Misspecified)"
0.511413761851429,0.74537,"Limit Shapes (Misspecified)"
0.512986726399074,0.74646,"Limit Shapes (Misspecified)"
0.51455969094672,0.74755,"Limit Shapes (Misspecified)"
0.516136835558675,0.74848,"Limit Shapes (Misspecified)"
0.517715909431079,0.74942,"Limit Shapes (Misspecified)"
0.519287587805092,0.75046,"Limit Shapes (Misspecified)"
0.520861838526372,0.7515,"Limit Shapes (Misspecified)"
0.522439947768551,0.7524,"Limit Shapes (Misspecified)"
0.524021593988222,0.75325,"Limit Shapes (Misspecified)"
0.525599703230402,0.75421,"Limit Shapes (Misspecified)"
0.527182635623707,0.75498,"Limit Shapes (Misspecified)"
0.528762352582928,0.75587,"Limit Shapes (Misspecified)"
0.53033596021739,0.75684,"Limit Shapes (Misspecified)"
0.531912140199119,0.75789,"Limit Shapes (Misspecified)"
0.53348414011654,0.75897,"Limit Shapes (Misspecified)"
0.535066429423028,0.75976,"Limit Shapes (Misspecified)"
0.536642930948165,0.76071,"Limit Shapes (Misspecified)"
0.538218789386487,0.76172,"Limit Shapes (Misspecified)"
0.539794969368216,0.76275,"Limit Shapes (Misspecified)"
0.541372113980171,0.76365,"Limit Shapes (Misspecified)"
0.542944756984409,0.76477,"Limit Shapes (Misspecified)"
0.544519007705688,0.76573,"Limit Shapes (Misspecified)"
0.546097116947867,0.76671,"Limit Shapes (Misspecified)"
0.547672332299371,0.76771,"Limit Shapes (Misspecified)"
0.549244010157262,0.76886,"Limit Shapes (Misspecified)"
0.550823727632604,0.76973,"Limit Shapes (Misspecified)"
0.552400229157741,0.77062,"Limit Shapes (Misspecified)"
0.553978338399921,0.77162,"Limit Shapes (Misspecified)"
0.555559019989367,0.77249,"Limit Shapes (Misspecified)"
0.55713841540518,0.77332,"Limit Shapes (Misspecified)"
0.558716203103952,0.77424,"Limit Shapes (Misspecified)"
0.560298170867032,0.77509,"Limit Shapes (Misspecified)"
0.561872100044903,0.7761,"Limit Shapes (Misspecified)"
0.563453746264574,0.77693,"Limit Shapes (Misspecified)"
0.565027353899037,0.77798,"Limit Shapes (Misspecified)"
0.566606427771441,0.77887,"Limit Shapes (Misspecified)"
0.56818453701362,0.7798,"Limit Shapes (Misspecified)"
0.569766183233291,0.78057,"Limit Shapes (Misspecified)"
0.57134847253978,0.78138,"Limit Shapes (Misspecified)"
0.572930118759451,0.78226,"Limit Shapes (Misspecified)"
0.574508871088447,0.78307,"Limit Shapes (Misspecified)"
0.576091160394935,0.78388,"Limit Shapes (Misspecified)"
0.577665411116215,0.7849,"Limit Shapes (Misspecified)"
0.579249951226562,0.78561,"Limit Shapes (Misspecified)"
0.580827095322395,0.78658,"Limit Shapes (Misspecified)"
0.582406169710921,0.78748,"Limit Shapes (Misspecified)"
0.583986529756959,0.78828,"Limit Shapes (Misspecified)"
0.585564638999138,0.78926,"Limit Shapes (Misspecified)"
0.587143712871543,0.79008,"Limit Shapes (Misspecified)"
0.588719249766455,0.79109,"Limit Shapes (Misspecified)"
0.590295751291592,0.79208,"Limit Shapes (Misspecified)"
0.591877719054672,0.7929,"Limit Shapes (Misspecified)"
0.593453899036402,0.79386,"Limit Shapes (Misspecified)"
0.595035545256073,0.79469,"Limit Shapes (Misspecified)"
0.596620728453237,0.79539,"Limit Shapes (Misspecified)"
0.59820012386905,0.79625,"Limit Shapes (Misspecified)"
0.599776625394188,0.79725,"Limit Shapes (Misspecified)"
0.601354413092959,0.79816,"Limit Shapes (Misspecified)"
0.602935094682405,0.79902,"Limit Shapes (Misspecified)"
0.604517062445485,0.79982,"Limit Shapes (Misspecified)"
0.605128311819689,0.8002,"Limit Shapes (Misspecified)"
0.607674888646885,0.80159,"Limit Shapes (Misspecified)"
0.609259428757232,0.802280000000001,"Limit Shapes (Misspecified)"
0.609849132658591,0.80259,"Limit Shapes (Misspecified)"
0.612415004154774,0.80412,"Limit Shapes (Misspecified)"
0.613997293461262,0.80495,"Limit Shapes (Misspecified)"
0.615571544182541,0.80599,"Limit Shapes (Misspecified)"
0.617152225771988,0.80682,"Limit Shapes (Misspecified)"
0.618739981316418,0.80749,"Limit Shapes (Misspecified)"
0.620317447471781,0.80841,"Limit Shapes (Misspecified)"
0.621900701408495,0.80918,"Limit Shapes (Misspecified)"
0.623482990714983,0.80996,"Limit Shapes (Misspecified)"
0.625058527609895,0.81095,"Limit Shapes (Misspecified)"
0.626640495372975,0.81172,"Limit Shapes (Misspecified)"
0.628223427766279,0.81252,"Limit Shapes (Misspecified)"
0.629800572378234,0.81345,"Limit Shapes (Misspecified)"
0.631380289337456,0.81432,"Limit Shapes (Misspecified)"
0.632960327840085,0.81521,"Limit Shapes (Misspecified)"
0.63454518949384,0.81589,"Limit Shapes (Misspecified)"
0.635160609642173,0.81619,"Limit Shapes (Misspecified)"
0.637703015695241,0.81767,"Limit Shapes (Misspecified)"
0.639283697284687,0.81853,"Limit Shapes (Misspecified)"
0.640861806526867,0.81943,"Limit Shapes (Misspecified)"
0.642440880399272,0.82036,"Limit Shapes (Misspecified)"
0.64402509896621,0.82106,"Limit Shapes (Misspecified)"
0.645608031359515,0.82181,"Limit Shapes (Misspecified)"
0.647188712948961,0.82268,"Limit Shapes (Misspecified)"
0.648764249843873,0.82369,"Limit Shapes (Misspecified)"
0.650345574520136,0.8245,"Limit Shapes (Misspecified)"
0.651923362218907,0.82539,"Limit Shapes (Misspecified)"
0.653498577570411,0.82641,"Limit Shapes (Misspecified)"
0.655080545333491,0.82721,"Limit Shapes (Misspecified)"
0.655650308898443,0.82753,"Limit Shapes (Misspecified)"
0.658240300795343,0.82895,"Limit Shapes (Misspecified)"
0.659820982384789,0.8298,"Limit Shapes (Misspecified)"
0.660400393284232,0.83023,"Limit Shapes (Misspecified)"
0.662975914695515,0.83165,"Limit Shapes (Misspecified)"
0.66455884708882,0.83243,"Limit Shapes (Misspecified)"
0.666141457938716,0.83319,"Limit Shapes (Misspecified)"
0.66771860255067,0.83415,"Limit Shapes (Misspecified)"
0.669296068706032,0.83508,"Limit Shapes (Misspecified)"
0.670878036469113,0.83586,"Limit Shapes (Misspecified)"
0.672458718058559,0.83675,"Limit Shapes (Misspecified)"
0.674041007365047,0.83753,"Limit Shapes (Misspecified)"
0.675622975128128,0.83834,"Limit Shapes (Misspecified)"
0.677201727457124,0.8392,"Limit Shapes (Misspecified)"
0.678779515155894,0.84016,"Limit Shapes (Misspecified)"
0.680363090636017,0.84092,"Limit Shapes (Misspecified)"
0.681937662900704,0.84192,"Limit Shapes (Misspecified)"
0.683522846097867,0.84263,"Limit Shapes (Misspecified)"
0.68510417077413,0.84343,"Limit Shapes (Misspecified)"
0.685697407007892,0.84376,"Limit Shapes (Misspecified)"
0.688269070930514,0.84501,"Limit Shapes (Misspecified)"
0.689852003323819,0.84579,"Limit Shapes (Misspecified)"
0.691434292630307,0.84659,"Limit Shapes (Misspecified)"
0.693014331132937,0.84748,"Limit Shapes (Misspecified)"
0.694588903397624,0.84844,"Limit Shapes (Misspecified)"
0.696166048009579,0.84942,"Limit Shapes (Misspecified)"
0.697741584904492,0.85043,"Limit Shapes (Misspecified)"
0.699321301863713,0.8513,"Limit Shapes (Misspecified)"
0.700905841974061,0.852,"Limit Shapes (Misspecified)"
0.702484272759648,0.85292,"Limit Shapes (Misspecified)"
0.704067848239769,0.85368,"Limit Shapes (Misspecified)"
0.705645957481949,0.85459,"Limit Shapes (Misspecified)"
0.706220228331948,0.85494,"Limit Shapes (Misspecified)"
0.708811179181741,0.85616,"Limit Shapes (Misspecified)"
0.71039346848823,0.85694,"Limit Shapes (Misspecified)"
0.710957125825148,0.85734,"Limit Shapes (Misspecified)"
0.71355322395008,0.85871,"Limit Shapes (Misspecified)"
0.715134870169753,0.85951,"Limit Shapes (Misspecified)"
0.716713944042157,0.86037,"Limit Shapes (Misspecified)"
0.718294947175012,0.86124,"Limit Shapes (Misspecified)"
0.719879487285359,0.86192,"Limit Shapes (Misspecified)"
0.721455988810496,0.86287,"Limit Shapes (Misspecified)"
0.723040207377434,0.86365,"Limit Shapes (Misspecified)"
0.724619602793247,0.86454,"Limit Shapes (Misspecified)"
0.72619899820906,0.8654,"Limit Shapes (Misspecified)"
0.727782895232589,0.86613,"Limit Shapes (Misspecified)"
0.729365506082486,0.86691,"Limit Shapes (Misspecified)"
0.730943615324665,0.86783,"Limit Shapes (Misspecified)"
0.732526547717971,0.86862,"Limit Shapes (Misspecified)"
0.734106264677191,0.86947,"Limit Shapes (Misspecified)"
0.73569080478754,0.87021,"Limit Shapes (Misspecified)"
0.736262501225787,0.87052,"Limit Shapes (Misspecified)"
0.738852811053249,0.87186,"Limit Shapes (Misspecified)"
0.740433492642695,0.8727,"Limit Shapes (Misspecified)"
0.742022855904167,0.87329,"Limit Shapes (Misspecified)"
0.743604823667246,0.87406,"Limit Shapes (Misspecified)"
0.745187434517143,0.87483,"Limit Shapes (Misspecified)"
0.746770688453856,0.87558,"Limit Shapes (Misspecified)"
0.748360694802144,0.87617,"Limit Shapes (Misspecified)"
0.749943305652042,0.87694,"Limit Shapes (Misspecified)"
0.751526881132162,0.87768,"Limit Shapes (Misspecified)"
0.753106598091384,0.87853,"Limit Shapes (Misspecified)"
0.754688887397873,0.87932,"Limit Shapes (Misspecified)"
0.756275678312078,0.87998,"Limit Shapes (Misspecified)"
0.756866025300253,0.88022,"Limit Shapes (Misspecified)"
0.759446044706405,0.88138,"Limit Shapes (Misspecified)"
0.761033478707427,0.88202,"Limit Shapes (Misspecified)"
0.762615768013915,0.88281,"Limit Shapes (Misspecified)"
0.76420255892812,0.88347,"Limit Shapes (Misspecified)"
0.765785169778016,0.88426,"Limit Shapes (Misspecified)"
0.767370996061997,0.88494,"Limit Shapes (Misspecified)"
